ID,Departure City,Arrival City,Departure Coordinates,Arrival Coordinates,Train CO2,Train Energy Resource Consumption,Train Products,Train Duration,Car CO2,Car Energy Resource Consumption,Car Products,Car Duration,Flight CO2,Flight Energy Resource Consumption,Flight Products,Flight Duration,Departure Country,Arrival Country,Departure Region,Arrival Region,train_flight_duration_delta,train_market_share,flight_market_share,avg_co2,avg_erc,avg_co2_w,avg_erc_w,distance
Graz to Milan,Graz,Milan,"[47.07222, 15.416392]","[45.486388, 9.204163]",25.6,16.2,"ICB  955, Walk, RJ   131, FR  9740",9.5,66.7,29.6,Car,5.816666666666666,261.8,110.1,"Car, Aircraft, Car",6.6,Austria,Italy,Western Europe,Southern Europe,2.9000000000000004,0.0,1.0,118.03333333333335,51.96666666666666,261.8,110.1,508.7686291990249
Graz to Ljubljana,Graz,Ljubljana,"[47.07222, 15.416392]","[46.058057, 14.51028]",6.0,4.5,"4107, IC    31",2.9833333333333334,18.6,8.3,Car,1.8333333333333333,,,,,Austria,Slovenia,Western Europe,Eastern Europe,,,,12.3,6.4,,,132.34442131561053
Graz to Zurich,Graz,Zurich,"[47.07222, 15.416392]","[47.37806, 8.540274]",10.0,11.3,EC   164,9.583333333333334,68.0,30.2,Car,5.933333333333334,113.7,47.8,"Car, Aircraft, Car",3.1,Austria,Switzerland,Western Europe,Western Europe,6.483333333333334,0.0,1.0,63.9,29.766666666666666,113.7,47.8,520.1895128204069
Graz to Bern,Graz,Bern,"[47.07222, 15.416392]","[46.948888, 7.439167]",10.1,13.0,"EC   164, IC   732",10.716666666666667,79.1,35.1,Car,6.9,248.9,104.6,"Car, Aircraft, Car",5.9,Austria,Switzerland,Western Europe,Western Europe,4.816666666666666,0.0,1.0,112.7,50.9,248.9,104.6,604.7248280487645
Graz to Amsterdam,Graz,Amsterdam,"[47.07222, 15.416392]","[52.378607, 4.900559]",33.3,18.4,"IC   500, ICE   28, ICE  122",13.55,125.2,55.6,Car,10.933333333333334,238.5,100.2,"Car, Aircraft, Car",6.583333333333333,Austria,Netherlands,Western Europe,Western Europe,6.966666666666668,0.0,1.0,132.33333333333334,58.06666666666666,238.5,100.2,957.3333443284635
Graz to Warszawa,Graz,Warszawa,"[47.07222, 15.416392]","[52.228855, 21.003215]",53.2,23.0,"EC   106, Os 44766, EIP 4502, Walk",11.883333333333333,91.6,40.7,Car,8.0,199.2,83.7,"Car, Aircraft, Car",5.733333333333333,Austria,Poland,Western Europe,Eastern Europe,6.1499999999999995,0.0,1.0,114.66666666666667,49.13333333333333,199.2,83.7,699.9389123536315
Graz to Riga,Graz,Riga,"[47.07222, 15.416392]","[56.946943, 24.120279]",137.4,66.9,"RJ   750, EC   100, TLK61190, IC   144, 200",42.28333333333333,156.0,69.3,Car,12.3,186.7,78.4,"Car, Aircraft, Car",6.6,Austria,Latvia,Western Europe,Northern Europe,35.68333333333333,0.0,1.0,160.03333333333333,71.53333333333333,186.7,78.4,1246.958480207912
Graz to Napoli,Graz,Napoli,"[47.07222, 15.416392]","[40.839163, 14.25139]",46.0,28.4,"ICB  955, Walk, RJ   131, FR  9425",12.05,91.8,40.8,Car,8.016666666666667,128.3,55.9,"Train, Aircraft, Train",5.016666666666667,Austria,Italy,Western Europe,Southern Europe,7.033333333333334,0.0,1.0,88.7,41.699999999999996,128.3,55.9,699.3065170401946
Graz to Oslo,Graz,Oslo,"[47.07222, 15.416392]","[59.910282, 10.755279]",55.5,42.9,"502, ICE   26, ICE  584, EN   346, RE  1010, IC   386",28.816666666666666,182.6,81.1,Car,14.4,228.7,96.2,"Car, Aircraft, Car",9.35,Austria,Norway,Western Europe,Northern Europe,19.46666666666667,0.0,1.0,155.6,73.39999999999999,228.7,96.2,1459.5542525751353
Graz to Bratislava,Graz,Bratislava,"[47.07222, 15.416392]","[48.158333, 17.105834]",4.6,4.6,"RJ    72, RE  2510",4.0,24.6,10.9,Car,2.433333333333333,88.2,37.2,"Car, Aircraft, Car",3.1,Austria,Slovakia,Western Europe,Eastern Europe,0.8999999999999999,0.0,1.0,39.13333333333333,17.566666666666666,88.2,37.2,174.98345088678116
Graz to Luxembourg,Graz,Luxembourg,"[47.07222, 15.416392]","[49.599996, 6.134167]",34.0,18.8,"EC   218, ICE  596, RE  4129, Transfer, RE  5122",13.633333333333333,96.9,43.0,Car,8.45,222.0,93.3,"Car, Aircraft, Car",6.15,Austria,Luxembourg,Western Europe,Western Europe,7.4833333333333325,0.0,1.0,117.63333333333333,51.699999999999996,222.0,93.3,740.8288084630815
Graz to Kishinev,Graz,Kishinev,"[47.07222, 15.416392]","[47.017476, 28.858169]",92.6,60.9,"RJ   372, NT   347, Transfer, 402",39.3,127.2,56.5,Car,10.033333333333333,238.9,100.4,"Car, Aircraft, Car",6.3,Austria,Moldova,Western Europe,Eastern Europe,33.0,0.0,1.0,152.9,72.60000000000001,238.9,100.4,1017.2621144558243
Graz to Frankfurt,Graz,Frankfurt,"[47.07222, 15.416392]","[50.107221, 8.663893]",16.8,10.6,"IC   500, ICE   28",8.666666666666666,78.4,34.8,Car,6.85,130.3,54.8,"Car, Aircraft, Car",3.15,Austria,Germany,Western Europe,Western Europe,5.516666666666666,0.0,1.0,75.16666666666667,33.4,130.3,54.8,600.0865710119135
Graz to Geneva,Graz,Geneva,"[47.07222, 15.416392]","[46.210281, 6.1425]",10.3,15.5,"EC   164, IC   732, 1734",12.766666666666667,93.4,41.4,Car,8.15,225.8,94.8,"Car, Aircraft, Car",5.766666666666667,Austria,Switzerland,Western Europe,Western Europe,7.000000000000001,0.0,1.0,109.83333333333333,50.56666666666666,225.8,94.8,714.0154129086446
Graz to Krakow,Graz,Krakow,"[47.07222, 15.416392]","[50.068334, 19.947504]",30.3,15.6,"RJ    74, EC   130",8.033333333333333,66.3,29.4,Car,6.55,202.6,85.1,"Car, Aircraft, Car",5.616666666666666,Austria,Poland,Western Europe,Eastern Europe,2.416666666666667,0.0,1.0,99.73333333333333,43.36666666666667,202.6,85.1,471.151344239547
Graz to Leeds,Graz,Leeds,"[47.07222, 15.416392]","[53.792223, -1.547502]",54.1,37.6,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---",20.366666666666667,176.3,78.3,Car,13.9,279.0,117.2,"Car, Aircraft, Car",6.933333333333334,Austria,United Kingdom,Western Europe,British Isles,13.433333333333334,0.0,1.0,169.79999999999998,77.7,279.0,117.2,1409.5706430171192
Graz to Liverpool,Graz,Liverpool,"[47.07222, 15.416392]","[53.404447, -2.976391]",60.8,41.3,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---, ---",25.033333333333335,185.0,82.2,Car,14.583333333333334,274.3,115.4,"Car, Aircraft, Car",7.683333333333334,Austria,United Kingdom,Western Europe,British Isles,17.35,0.0,1.0,173.36666666666667,79.63333333333334,274.3,115.4,1479.4914505608076
Graz to Manchester,Graz,Manchester,"[47.07222, 15.416392]","[53.358611, -2.267502]",61.6,41.7,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---, ---",22.0,179.3,79.7,Car,14.133333333333333,267.2,112.3,"Car, Aircraft",6.65,Austria,United Kingdom,Western Europe,British Isles,15.35,0.0,1.0,169.36666666666667,77.89999999999999,267.2,112.3,1433.8760628933896
Graz to Marseille,Graz,Marseille,"[47.07222, 15.416392]","[43.302774, 5.380278]",40.9,31.3,"ICB  955, Walk, RJ   131, FR  9744, IC   689, TER86004, TGV 2242",25.783333333333335,116.4,51.7,Car,10.166666666666666,255.9,107.6,"Car, Aircraft, Car",6.516666666666667,Austria,France,Western Europe,Western Europe,19.26666666666667,0.0,1.0,137.73333333333335,63.53333333333333,255.9,107.6,890.2788433901569
Graz to Nice,Graz,Nice,"[47.07222, 15.416392]","[43.704448, 7.261945]",39.5,25.2,"ICB  955, Walk, RJ   131, FR  9744, IC   689, TER86004",22.933333333333334,96.5,42.9,Car,8.433333333333334,224.6,94.4,"Car, Aircraft, Car",6.216666666666667,Austria,France,Western Europe,Western Europe,16.71666666666667,0.0,1.0,120.2,54.166666666666664,224.6,94.4,738.1877460173457
Graz to Nottingham,Graz,Nottingham,"[47.07222, 15.416392]","[52.945278, -1.144165]",49.4,35.0,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---",20.383333333333333,168.5,74.8,Car,13.283333333333333,268.9,113.0,"Car, Aircraft, Car",6.883333333333334,Austria,United Kingdom,Western Europe,British Isles,13.5,0.0,1.0,162.26666666666665,74.26666666666667,268.9,113.0,1347.1605691184718
Graz to Palermo,Graz,Palermo,"[47.07222, 15.416392]","[38.109166, 13.36722]",78.9,47.9,"ICB  955, Walk, RJ   131, FR  9425, INI 1955",25.65,126.4,56.1,Car,9.966666666666667,192.6,81.0,"Car, Aircraft, Car",8.233333333333333,Austria,Italy,Western Europe,Southern Europe,17.416666666666664,0.0,1.0,132.63333333333333,61.666666666666664,192.6,81.0,1010.563764325502
Graz to Kosice,Graz,Kosice,"[47.07222, 15.416392]","[48.721669, 21.267498]",15.7,18.5,"RJ   554, RE  2512, IC   523",9.016666666666667,66.5,29.6,Car,6.566666666666666,211.5,88.9,"Car, Aircraft, Car",5.433333333333334,Austria,Slovakia,Western Europe,Eastern Europe,3.583333333333334,0.0,1.0,97.89999999999999,45.666666666666664,211.5,88.9,473.043059091509
Graz to Rotterdam,Graz,Rotterdam,"[47.07222, 15.416392]","[51.925002, 4.469446]",33.9,18.6,"IC   500, ICE   28, ICE  122, IC  2868",13.733333333333333,125.0,55.5,Car,10.9,248.9,104.6,"Car, Aircraft, Car",5.883333333333334,Austria,Netherlands,Western Europe,Western Europe,7.849999999999999,0.0,1.0,135.93333333333334,59.56666666666666,248.9,104.6,955.5878350191343
Graz to Sheffield,Graz,Sheffield,"[47.07222, 15.416392]","[53.375834, -1.461943]",53.1,37.1,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---, ---",24.183333333333334,173.3,77.0,Car,13.666666666666666,275.5,116.0,"Car, Aircraft, Car",7.833333333333333,Austria,United Kingdom,Western Europe,British Isles,16.35,0.0,1.0,167.29999999999998,76.7,275.5,116.0,1385.343025720697
Graz to Venice,Graz,Venice,"[47.07222, 15.416392]","[45.437775, 12.317775]",13.4,9.0,"ICB  955, Walk, RJ   131",6.133333333333334,42.3,18.8,Car,4.183333333333334,125.2,53.1,"Car, Aircraft, Car",4.85,Austria,Italy,Western Europe,Southern Europe,1.283333333333334,0.0,1.0,60.300000000000004,26.96666666666667,125.2,53.1,299.607266385905
Graz to Verona,Graz,Verona,"[47.07222, 15.416392]","[45.428336, 10.98222]",18.8,12.2,"ICB  955, Walk, RJ   131, RV  3496",7.883333333333334,54.4,24.2,Car,5.366666666666666,239.1,100.5,"Car, Aircraft, Car",5.783333333333333,Austria,Italy,Western Europe,Southern Europe,2.1000000000000005,0.0,1.0,104.10000000000001,45.63333333333333,239.1,100.5,386.7789665965432
Graz to Vilnius,Graz,Vilnius,"[47.07222, 15.416392]","[54.669723, 25.284723]",112.4,48.7,"RJ   750, EC   100, TLK61190, IC   144",25.133333333333333,136.4,60.6,Car,10.75,238.5,100.2,"Car, Aircraft, Car",6.366666666666666,Austria,Lithuania,Western Europe,Eastern Europe,18.766666666666666,0.0,1.0,162.43333333333334,69.83333333333333,238.5,100.2,1090.235915052872
Graz to Wrocław,Graz,Wrocław,"[47.07222, 15.416392]","[51.098057, 17.036392]",32.4,16.3,"RJ    72, RE  5010, RE  7167, RE  6284",9.8,65.1,28.9,Car,6.433333333333334,211.6,89.5,"Car, Aircraft, Car",7.45,Austria,Poland,Western Europe,Eastern Europe,2.3500000000000005,0.0,1.0,103.03333333333335,44.9,211.6,89.5,462.90653827693745
Graz to Gothenburg,Graz,Gothenburg,"[47.07222, 15.416392]","[57.708886, 11.973335]",54.9,36.7,"502, ICE   26, ICE  584, EN   346, RE  1010",24.4,150.7,67.0,Car,11.883333333333333,117.1,49.3,"Car, Aircraft, Car",6.033333333333333,Austria,Sweden,Western Europe,Northern Europe,18.366666666666667,0.0,1.0,107.56666666666666,51.0,117.1,49.3,1205.2010114921636
Graz to Antwerp,Graz,Antwerp,"[47.07222, 15.416392]","[51.21694, 4.420832]",29.1,19.7,"IC   500, ICE   28, ICE   12, IC  4518",13.166666666666666,120.5,53.5,Car,10.516666666666667,248.1,104.4,"Car, Aircraft, Car",6.683333333333334,Austria,Belgium,Western Europe,Western Europe,6.4833333333333325,0.0,1.0,132.56666666666666,59.20000000000001,248.1,104.4,921.716473505486
Graz to Bologna,Graz,Bologna,"[47.07222, 15.416392]","[44.506393, 11.341942]",20.7,13.3,"ICB  955, Walk, RJ   131, FR  9425",8.233333333333333,59.9,26.6,Car,5.916666666666667,101.7,44.0,"Train, Aircraft, Train",4.2,Austria,Italy,Western Europe,Southern Europe,4.033333333333332,0.0,1.0,60.76666666666667,27.96666666666667,101.7,44.0,425.5730354099991
Graz to Bordeaux,Graz,Bordeaux,"[47.07222, 15.416392]","[44.825834, -0.556387]",28.2,42.8,"IC   512, ICE  114, TGV 9560, Transfer, TGV 8461",17.016666666666666,157.3,69.9,Car,12.4,280.8,118.0,"Car, Aircraft, Car",7.05,Austria,France,Western Europe,Western Europe,9.966666666666665,0.0,1.0,155.43333333333334,76.89999999999999,280.8,118.0,1257.5647567021506
Graz to Bristol,Graz,Bristol,"[47.07222, 15.416392]","[51.446668, -2.580003]",47.9,34.2,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---",19.283333333333335,173.8,77.2,Car,13.7,276.4,116.2,"Car, Aircraft, Car",7.033333333333333,Austria,United Kingdom,Western Europe,British Isles,12.250000000000002,0.0,1.0,166.03333333333333,75.86666666666667,276.4,116.2,1389.236074503913
Graz to Cardiff,Graz,Cardiff,"[47.07222, 15.416392]","[51.472782, -3.176392]",49.4,35.1,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---",26.666666666666668,178.9,79.4,Car,14.1,279.8,117.7,"Car, Aircraft, Car",7.533333333333333,Austria,United Kingdom,Western Europe,British Isles,19.133333333333333,0.0,1.0,169.36666666666667,77.39999999999999,279.8,117.7,1430.142389224505
Graz to Cologne,Graz,Cologne,"[47.07222, 15.416392]","[50.941393, 6.967224]",21.6,12.9,"IC   500, ICE   28, ICE  106",10.133333333333333,98.2,43.6,Car,8.583333333333334,138.8,58.4,"Car, Aircraft, Car",3.2666666666666666,Austria,Germany,Western Europe,Western Europe,6.866666666666666,0.0,1.0,86.2,38.300000000000004,138.8,58.4,750.8653386156371
Graz to Dortmund,Graz,Dortmund,"[47.07222, 15.416392]","[51.517782, 7.459168]",27.1,15.6,"IC   500, ICE   28, ICE  626",11.75,99.2,44.1,Car,8.666666666666666,229.1,96.3,"Car, Aircraft, Car",6.0,Austria,Germany,Western Europe,Western Europe,5.75,0.0,1.0,118.46666666666665,52.0,229.1,96.3,759.0626147072622
Graz to Duesseldorf,Graz,Duesseldorf,"[47.07222, 15.416392]","[51.219996, 6.794443]",25.0,14.6,"IC   500, ICE   28, ICE  626",10.666666666666666,101.6,45.1,Car,8.883333333333333,145.5,61.2,"Car, Aircraft, Car",3.35,Austria,Germany,Western Europe,Western Europe,7.316666666666666,0.0,1.0,90.7,40.300000000000004,145.5,61.2,777.6374117151511
Graz to Basel,Graz,Basel,"[47.07222, 15.416392]","[47.547498, 7.58944]",10.1,12.8,"EC   164, IC   582",10.716666666666667,77.4,34.4,Car,6.766666666666667,195.4,82.1,"Car, Aircraft, Car",5.616666666666666,Austria,Switzerland,Western Europe,Western Europe,5.1000000000000005,0.0,1.0,94.3,43.1,195.4,82.1,592.2111213290194
Graz to Lausanne,Graz,Lausanne,"[47.07222, 15.416392]","[46.516669, 6.629167]",10.2,14.5,"EC   164, IC   732",11.933333333333334,87.8,39.0,Car,7.666666666666667,260.2,109.6,"Car, Aircraft, Car",7.55,Austria,Switzerland,Western Europe,Western Europe,4.383333333333334,0.0,1.0,119.39999999999999,54.36666666666667,260.2,109.6,671.4241486550744
Graz to Maribor,Graz,Maribor,"[47.07222, 15.416392]","[46.561948, 15.657501]",1.4,1.2,"4107, IC    31",1.1333333333333333,9.1,4.0,Car,1.3166666666666667,,,,,Austria,Slovenia,Western Europe,Eastern Europe,,,,5.25,2.6,,,59.63211487221731
Graz to Pisa,Graz,Pisa,"[47.07222, 15.416392]","[43.708052, 10.398056]",28.5,18.0,"ICB  955, Walk, RJ   131, FR  9425, RV  4045",10.1,70.8,31.5,Car,6.183333333333334,230.4,96.8,"Car, Aircraft, Car",6.233333333333333,Austria,Italy,Western Europe,Southern Europe,3.8666666666666663,0.0,1.0,109.89999999999999,48.76666666666667,230.4,96.8,541.547874581246
Graz to Edinburgh,Graz,Edinburgh,"[47.07222, 15.416392]","[55.949724, -3.186667]",79.2,51.3,"IC   500, ICE   28, ICE   12, ES  9167, Transfer, ---, ---",25.566666666666666,201.8,89.6,Car,15.916666666666666,286.2,120.3,"Car, Aircraft, Car",6.95,Austria,United Kingdom,Western Europe,British Isles,18.616666666666667,0.0,1.0,189.0666666666667,87.06666666666666,286.2,120.3,1613.6496247571922
Graz to Cluj-Napoca,Graz,Cluj-Napoca,"[47.07222, 15.416392]","[46.784997, 23.587218]",40.0,31.0,"IC   358, EC   147, IC   407, 1837",16.9,81.2,36.1,Car,7.083333333333333,200.2,84.1,"Car, Aircraft, Car",6.016666666666667,Austria,Romania,Western Europe,Eastern Europe,10.883333333333333,0.0,1.0,107.13333333333333,50.4,200.2,84.1,620.998218586048
Graz to Split,Graz,Split,"[47.07222, 15.416392]","[43.504725, 16.443059]",18.3,12.7,"4153, RE  4435, RE  2803, EN 40237, IC   523",16.216666666666665,56.9,25.3,Car,5.616666666666666,124.8,53.7,"Train, Aircraft, Train",4.033333333333333,Austria,Croatia,Western Europe,Eastern Europe,12.183333333333332,0.0,1.0,66.66666666666667,30.566666666666666,124.8,53.7,404.7257751724644
Graz to Eindhoven,Graz,Eindhoven,"[47.07222, 15.416392]","[51.442218, 5.480004]",30.9,17.3,"IC   500, ICE   28, ICE  626, RE 20086, IC  3772",12.75,113.6,50.4,Car,9.916666666666666,158.3,66.8,"Car, Aircraft, Car",5.2,Austria,Netherlands,Western Europe,Western Europe,7.55,0.0,1.0,100.93333333333334,44.833333333333336,158.3,66.8,868.3917414979601
Kyiv to Vienna,Kyiv,Vienna,"[50.434357, 30.513973]","[48.206947, 16.34167]",91.3,49.0,"IC   715, IC  1022, EC   101",22.716666666666665,132.0,58.6,Car,10.416666666666666,108.1,45.6,"Car, Aircraft, Car",4.466666666666667,Ukraine,Austria,Eastern Europe,Western Europe,18.25,0.0,1.0,110.46666666666665,51.06666666666666,108.1,45.6,1054.8556285330187
Kyiv to Torino,Kyiv,Torino,"[50.434357, 30.513973]","[45.060282, 7.677498]",124.6,71.8,"21, 31, IC 38172, IC   407, RJX  368, 5210, RE 17149, RV  3841, FR  9729, FR  9532",38.86666666666667,225.2,100.1,Car,17.75,244.1,103.2,"Train, Aircraft, Train",7.966666666666667,Ukraine,Italy,Eastern Europe,Southern Europe,30.9,0.0,1.0,197.96666666666667,91.69999999999999,244.1,103.2,1800.3553440045562
Kyiv to Brussels,Kyiv,Brussels,"[50.434357, 30.513973]","[50.896393, 4.481941]",149.2,74.2,"IC   705, IC    56, RE 73785, ICE  842, RE 26842, RE  5027, IC   530, IC  2629",37.75,228.4,101.4,Car,18.0,175.7,73.9,"Car, Aircraft",4.916666666666667,Ukraine,Belgium,Eastern Europe,Western Europe,32.833333333333336,0.0,1.0,184.4333333333333,83.16666666666667,175.7,73.9,1825.9476594501084
Kyiv to Sofia,Kyiv,Sofia,"[50.434357, 30.513973]","[42.71194, 23.320832]",109.5,80.8,"745, EC   146, 79, 1091, RE  7623",48.68333333333333,127.4,56.6,Car,10.05,293.4,121.3,"Train, Aircraft, Train",9.316666666666666,Ukraine,Bulgaria,Eastern Europe,Eastern Europe,39.36666666666666,0.0,1.0,176.76666666666665,86.23333333333333,293.4,121.3,1018.5623164756748
Kyiv to Brno,Kyiv,Brno,"[50.434357, 30.513973]","[49.189171, 16.609719]",94.2,49.7,"21, 31, IC 38172, IC   407, 838",27.45,125.8,55.9,Car,9.916666666666666,122.1,51.8,"Car, Aircraft, Car",5.716666666666667,Ukraine,Czech Republic,Eastern Europe,Eastern Europe,21.733333333333334,0.0,1.0,114.03333333333335,52.46666666666666,122.1,51.8,1005.7308816230067
Kyiv to Zagreb,Kyiv,Zagreb,"[50.434357, 30.513973]","[45.804445, 15.978892]",72.2,63.5,"745, EC   146, IC   204",30.35,149.2,66.3,Car,11.766666666666667,266.5,112.6,"Train, Aircraft, Train",6.483333333333333,Ukraine,Croatia,Eastern Europe,Eastern Europe,23.866666666666667,0.0,1.0,162.63333333333333,80.8,266.5,112.6,1192.786046636664
Kyiv to Praha,Kyiv,Praha,"[50.434357, 30.513973]","[50.084712, 14.434923]",98.4,51.9,"IC   715, IC  1022",19.516666666666666,142.8,63.4,Car,11.25,117.1,49.3,"Car, Aircraft, Car",4.366666666666666,Ukraine,Czech Republic,Eastern Europe,Eastern Europe,15.149999999999999,0.0,1.0,119.43333333333334,54.86666666666667,117.1,49.3,1141.4590623137476
Kyiv to Copenhagen,Kyiv,Copenhagen,"[50.434357, 30.513973]","[55.673054, 12.565553]",156.3,73.2,"IC   715, IC  1022, IC    54, RE 73731, Walk, ICE  802, EC   392",32.46666666666667,166.1,73.8,Car,13.1,131.7,55.4,"Car, Aircraft, Car",4.416666666666667,Ukraine,Denmark,Eastern Europe,Northern Europe,28.05,0.0,1.0,151.36666666666665,67.46666666666667,131.7,55.4,1328.3494556617823
Kyiv to Toulouse,Kyiv,Toulouse,"[50.434357, 30.513973]","[43.611113, 1.45361]",109.2,90.1,"21, 31, IC 38172, IC   407, RJX  368, TGV 9222, TGV 2239, TGV 6825",44.43333333333333,289.2,128.5,Car,22.8,291.1,123.0,"Train, Aircraft, Train",8.033333333333333,Ukraine,France,Eastern Europe,Western Europe,36.4,0.0,1.0,229.83333333333334,113.86666666666667,291.1,123.0,2312.27184320956
Kyiv to Munich,Kyiv,Munich,"[50.434357, 30.513973]","[48.136948, 11.575275]",100.6,55.8,"21, 31, IC 38172, IC   407, ICE 1290",31.566666666666666,174.3,77.5,Car,13.75,139.2,58.7,"Car, Aircraft, Car",5.033333333333333,Ukraine,Germany,Eastern Europe,Western Europe,26.53333333333333,0.0,1.0,138.03333333333333,64.0,139.2,58.7,1393.1947683851415
Kyiv to Osijek,Kyiv,Osijek,"[50.434357, 30.513973]","[45.552774, 18.683333]",71.1,62.9,"745, EC   146, IC   617, Transfer, IC   814, RE  8126, RE  6215",27.666666666666668,129.1,57.4,Car,10.183333333333334,162.1,73.4,"Train, Aircraft, Train",6.05,Ukraine,Croatia,Eastern Europe,Eastern Europe,21.616666666666667,0.0,1.0,120.76666666666665,64.56666666666666,162.1,73.4,1032.4444351221905
Kyiv to Paris,Kyiv,Paris,"[50.434357, 30.513973]","[48.858395, 2.294254]",119.4,76.4,"21, 31, IC 38172, IC   407, ICE 1218, TGV 9552",38.916666666666664,252.9,112.4,Car,19.933333333333334,194.9,82.0,"Car, Aircraft, Car",5.666666666666667,Ukraine,France,Eastern Europe,Western Europe,33.25,0.0,1.0,189.0666666666667,90.26666666666667,194.9,82.0,2027.025367204103
Kyiv to Nantes,Kyiv,Nantes,"[50.434357, 30.513973]","[47.217504, -1.541947]",121.9,87.3,"21, 31, IC 38172, IC   407, ICE 1218, TGV 9552, Transfer, TGV 8931",43.03333333333333,294.5,130.9,Car,23.216666666666665,323.2,136.5,"Train, Aircraft, Train",8.2,Ukraine,France,Eastern Europe,Western Europe,34.83333333333333,0.0,1.0,246.5333333333333,118.23333333333333,323.2,136.5,2354.921193641998
Kyiv to Lyon,Kyiv,Lyon,"[50.434357, 30.513973]","[45.702291, 4.863775]",105.6,74.5,"21, 31, IC 38172, IC   407, RJX  368, TGV 9222, TGV 2239",39.983333333333334,245.9,109.3,Car,19.383333333333333,252.8,107.2,"Train, Aircraft, Train",7.916666666666667,Ukraine,France,Eastern Europe,Western Europe,32.06666666666667,0.0,1.0,201.4333333333333,97.0,252.8,107.2,1966.222201796989
Kyiv to Berlin,Kyiv,Berlin,"[50.434357, 30.513973]","[52.520555, 13.386943]",122.9,56.7,"IC   715, IC  1022, IC    54, RE 73771",24.383333333333333,150.3,66.8,Car,11.85,118.0,50.2,"Train, Aircraft, Train",3.933333333333333,Ukraine,Germany,Eastern Europe,Western Europe,20.45,0.0,1.0,130.4,57.9,118.0,50.2,1205.5696360414474
Kyiv to Budapest,Kyiv,Budapest,"[50.434357, 30.513973]","[47.499999, 18.949998]",58.0,51.3,"40749, IR  6129",19.933333333333334,117.5,52.2,Car,10.266666666666667,153.0,65.1,"Train, Aircraft, Train",3.716666666666667,Ukraine,Hungary,Eastern Europe,Eastern Europe,16.21666666666667,0.0,1.0,109.5,56.199999999999996,153.0,65.1,903.8286651718006
Kyiv to Bucuresti,Kyiv,Bucuresti,"[50.434357, 30.513973]","[44.43528, 26.102778]",95.1,70.3,"40749, IC   367, 1642",41.0,97.4,43.3,Car,8.5,235.6,99.6,"Car, Aircraft, Car",9.083333333333334,Ukraine,Romania,Eastern Europe,Eastern Europe,31.916666666666664,0.0,1.0,142.70000000000002,71.06666666666666,235.6,99.6,744.6977556426955
Kyiv to Rome,Kyiv,Rome,"[50.434357, 30.513973]","[41.900555, 12.501388]",131.8,75.1,"21, 31, IC 38172, IC   407, RJ   131, FR  9425",40.28333333333333,209.9,93.3,Car,16.55,166.6,70.1,"Car, Aircraft, Car",5.3,Ukraine,Italy,Eastern Europe,Southern Europe,34.983333333333334,0.0,1.0,169.43333333333337,79.49999999999999,166.6,70.1,1673.6579649355454
Kyiv to Istanbul,Kyiv,Istanbul,"[50.434357, 30.513973]","[41.014722, 28.976665]",145.2,95.5,"40749, IC   367, IC   538, 1095, 463, 465, 493",65.23333333333333,132.0,58.6,Car,10.4,238.9,100.4,"Car, Aircraft, Car",6.316666666666666,Ukraine,Turkey,Eastern Europe,Eastern Europe,58.91666666666667,0.0,1.0,172.03333333333333,84.83333333333333,238.9,100.4,1054.1282760002298
Kyiv to London,Kyiv,London,"[50.434357, 30.513973]","[51.530888, -0.122918]",152.1,80.1,"21, 31, IC  3600, Os 69589, Os  5300, RE 68806, RE  3109, ICE  652, ICE  314, ES  9149",41.0,266.8,118.6,Car,21.033333333333335,273.5,115.0,"Car, Aircraft, Car",7.95,Ukraine,United Kingdom,Eastern Europe,British Isles,33.05,0.0,1.0,230.79999999999998,104.56666666666666,273.5,115.0,2132.428785553337
Kyiv to Graz,Kyiv,Graz,"[50.434357, 30.513973]","[47.07222, 15.416392]",95.6,52.7,"21, 31, IC 38172, IC   407, RJ   551",30.666666666666668,145.8,64.8,Car,11.5,187.3,78.8,"Car, Aircraft, Car",6.966666666666667,Ukraine,Austria,Eastern Europe,Western Europe,23.700000000000003,0.0,1.0,142.9,65.43333333333334,187.3,78.8,1165.7966369354247
Kyiv to Hamburg,Kyiv,Hamburg,"[50.434357, 30.513973]","[53.557218, 9.997497]",133.0,61.5,"IC   715, IC  1022, IC    54, RE 73771, Walk, ICE 1006",26.75,180.1,80.0,Car,14.2,129.5,55.7,"Train, Aircraft, Train",6.833333333333333,Ukraine,Germany,Eastern Europe,Western Europe,19.916666666666668,0.0,1.0,147.53333333333333,65.73333333333333,129.5,55.7,1441.4040542687949
Kyiv to Barcelona,Kyiv,Barcelona,"[50.434357, 30.513973]","[41.38444, 2.185278]",115.2,89.1,"89, IC   107, NJ   466, IC   710, TER96564, AVI 9742",46.333333333333336,299.7,133.2,Car,23.633333333333333,224.2,94.8,"Train, Aircraft, Train",5.666666666666667,Ukraine,Spain,Eastern Europe,Southern Europe,40.66666666666667,0.0,1.0,213.0333333333333,105.69999999999999,224.2,94.8,2392.4297766591276
